idUser;firstName;lastName;fullName;tanggalLahir;Alamat;jenisKelamin;noTelp;noRekening;kodeBank;namaBank
13853;Yayan;Dedi;Yayan Dedi;1993-07-27;Pekalongan;P;08216222433;629362468;3;Bank Mega
13568;Fajar;Ni;Fajar Ni;1978-06-23;Boyolali;L;08396484833;473701328;5;Bank Negara Indonesia
11444;Retno;Novi;Retno Novi;1993-03-17;Boyolali;P;08488615674;520337610;16;Bank Sinarmas
10123;Suryadi;Nur;Suryadi Nur;1995-07-31;Brebes;P;08859180637;565791151;10;Bank Jago
10473;Elis;Umi;Elis Umi;1983-02-18;Bogor;L;08643339114;690610822;6;Bank Maspion
12612;Yanto;Ni;Yanto Ni;1992-07-05;Cirebon;L;08865652841;624066262;19;Bank HSBC Indonesia
14165;Agustina;Umar;Agustina Umar;1976-08-26;Subang;P;08364889818;461971039;6;Bank Maspion
14656;Nova;Samsul;Nova Samsul;1988-06-16;Klaten;L;08362709367;699874861;6;Bank Maspion
10168;Dina;Irwan;Dina Irwan;1978-02-20;Blora;P;08423116954;699462619;10;Bank Jago
13524;Sumardi;Dedi;Sumardi Dedi;1979-02-02;Majalengka;P;08856513698;459717896;2;Bank Artha Graha Internasional
10604;Syaiful;Rini;Syaiful Rini;1968-01-28;Tegal;L;08338780767;536847828;6;Bank Maspion
14980;Fajar;Wahyudi;Fajar Wahyudi;1980-10-14;Rembang;P;08553809552;488200955;8;Bank Jabar
14679;Aisyah;Dede;Aisyah Dede;1979-04-22;Klaten;L;08521322712;451755772;14;Bank Tabungan Negara
13522;Mimin;Agus;Mimin Agus;1975-02-06;Klaten;P;08378365315;523254907;11;Bank Raya Indonesia
12673;Candra;Heni;Candra Heni;1966-04-15;Cilacap;L;08528094957;426443196;4;Bank Rakyat Indonesia
13883;Riska;Fitri;Riska Fitri;1990-02-23;Banjar;P;08558941605;630183159;5;Bank Negara Indonesia
12364;Ria;Ni;Ria Ni;1978-08-20;Ciamis;P;08367621047;609523885;4;Bank Rakyat Indonesia
10908;Kiki;Edi;Kiki Edi;1991-03-13;Salatiga;P;08288089623;464470740;1;Bank Central Asia
13921;Samsudin;Andi;Samsudin Andi;1973-03-18;Tegal;L;08776447549;664953935;1;Bank Central Asia
14789;Didi;Aris;Didi Aris;1972-02-15;Cianjur;P;08814501670;428384742;8;Bank Jabar
10793;Hendrik;Iwan;Hendrik Iwan;1995-12-12;Semarang;P;08507448867;468226998;7;Bank Syariah Indonesia
12961;Arifin;Umi;Arifin Umi;1994-10-27;Subang;L;08262326737;563334793;15;Bank UOB Indonesia
14184;Purwanto;Dede;Purwanto Dede;1974-04-15;Cirebon;L;08733557041;520767225;3;Bank Mega
13008;Ny;Heni;Ny Heni;1988-03-04;Boyolali;P;08377884520;648219399;14;Bank Tabungan Negara
14695;Nova;Ali;Nova Ali;1985-02-06;Cianjur;L;08680555481;586741292;16;Bank Sinarmas
10614;Bagus;Teguh;Bagus Teguh;1979-08-16;Sukabumi;P;08446728556;720348612;19;Bank HSBC Indonesia
12115;Sandi;Nurul;Sandi Nurul;1969-06-10;Surakarta;P;08402945310;628129732;17;Bank Panin
11771;Rani;Asep;Rani Asep;1992-05-08;Purworejo;P;08287772396;686757997;11;Bank Raya Indonesia
14527;Inaq;Lilik;Inaq Lilik;1966-08-07;Boyolali;P;08503846165;508398032;11;Bank Raya Indonesia
12429;Rizky;Sumiati;Rizky Sumiati;1966-06-06;Banyumas;P;08262806598;501254268;16;Bank Sinarmas
13842;Teti;Edy;Teti Edy;1981-02-19;Bogor;P;08712116663;503463131;20;Bank Digital BCA
12267;St;Ika;St Ika;1978-12-01;Grobogan;L;08762896313;465485211;9;Bank Artos
13382;Yanto;Ernawati;Yanto Ernawati;1978-10-10;Sukabumi;P;08538579296;586356014;2;Bank Artha Graha Internasional
13225;Gunawan;Yanti;Gunawan Yanti;1981-06-17;Demak;L;08734419714;581867275;1;Bank Central Asia
12399;Leni;Anwar;Leni Anwar;1968-01-18;Wonogiri;P;08419916514;685670133;9;Bank Artos
11446;Amin;Nurhayati;Amin Nurhayati;1983-07-23;Batang;L;08435393723;488376689;16;Bank Sinarmas
13136;Suherman;Wayan;Suherman Wayan;1993-10-08;Temanggung;P;08438387150;464101650;17;Bank Panin
10869;Sitti;Indra;Sitti Indra;1985-06-15;Wonogiri;L;08567571681;561143489;16;Bank Sinarmas
13625;Suci;Aris;Suci Aris;1976-12-04;Kendal;L;08682532491;587366281;7;Bank Syariah Indonesia
14230;Roni;Putri;Roni Putri;1978-10-21;Majalengka;P;08527751292;604512151;7;Bank Syariah Indonesia
11697;Supriyanto;Endang;Supriyanto Endang;1983-03-07;Bandung;P;08679329802;710992638;10;Bank Jago
13041;Sunardi;Adi;Sunardi Adi;1974-07-31;Jepara;L;08746265875;505461198;13;Bank BPD Bali
11906;Murni;Maman;Murni Maman;1976-06-24;Sukabumi;P;08372936653;587536717;18;Bank Mandiri
14429;Ria;Nurhayati;Ria Nurhayati;1977-10-27;Banyumas;L;08405760500;610518241;19;Bank HSBC Indonesia
11914;Yuyun;Devi;Yuyun Devi;1988-08-13;Sumedang;L;08489777749;487654902;16;Bank Sinarmas
14111;Nurdin;Umar;Nurdin Umar;1976-11-01;Pekalongan;P;08513381451;699827639;15;Bank UOB Indonesia
11042;Anton;Adi;Anton Adi;1992-01-28;Semarang;P;08845723708;649639250;2;Bank Artha Graha Internasional
13303;Supriyanto;Nurhayati;Supriyanto Nurhayati;1979-05-05;Pekalongan;L;08772514138;476435050;19;Bank HSBC Indonesia
11884;Doni;Lilis;Doni Lilis;1973-10-18;Wonogiri;L;08409209516;655767578;5;Bank Negara Indonesia
14294;Mat;Iis;Mat Iis;1985-02-24;Tegal;L;08699162369;557867874;20;Bank Digital BCA
13451;Ira;Irma;Ira Irma;1979-06-30;Boyolali;L;08387699199;597445200;14;Bank Tabungan Negara
13757;Dadan;Desi;Dadan Desi;1972-08-09;Surakarta;P;08258484843;643448347;14;Bank Tabungan Negara
11273;Cecep;Rudi;Cecep Rudi;1992-04-09;Bandung Barat;L;08814784751;583827337;16;Bank Sinarmas
13024;Suryati;Moch;Suryati Moch;1988-03-01;Bandung Barat;L;08400231039;661368728;3;Bank Mega
13984;Sitti;Puji;Sitti Puji;1971-05-25;Jepara;P;08701711477;594344840;11;Bank Raya Indonesia
13552;Supriyanto;Teguh;Supriyanto Teguh;1984-01-04;Garut;L;08687590520;664260849;15;Bank UOB Indonesia
11102;Anang;Endang;Anang Endang;1968-02-20;Tasikmalaya;P;08348695087;462400847;8;Bank Jabar
14229;Susanto;Erni;Susanto Erni;1999-03-09;Garut;L;08499886675;685621267;13;Bank BPD Bali
12440;Zaenal;Ani;Zaenal Ani;1966-03-26;Batang;P;08506250696;585103767;19;Bank HSBC Indonesia
10846;Anang;Halimah;Anang Halimah;1978-05-22;Bekasi;P;08479837925;533699562;18;Bank Mandiri
14680;Nova;Fitri;Nova Fitri;1992-10-08;Magelang;P;08363834095;535353334;9;Bank Artos
10075;Dodi;Sari;Dodi Sari;1967-06-19;Pemalang;P;08864617775;527728156;17;Bank Panin
11636;Suryani;Nani;Suryani Nani;1990-11-03;Surakarta;L;08236055768;703453694;20;Bank Digital BCA
10529;Suparno;Nana;Suparno Nana;1984-03-11;Pemalang;P;08223637371;526442703;1;Bank Central Asia
12366;Eman;Nyoman;Eman Nyoman;1987-07-31;Demak;L;08867076467;657188546;19;Bank HSBC Indonesia
11778;Arief;Yeni;Arief Yeni;1995-10-27;Pati;P;08474532215;557974098;4;Bank Rakyat Indonesia
13119;Sumardi;Anita;Sumardi Anita;1973-09-11;Tegal;L;08809487126;497528443;20;Bank Digital BCA
12729;Suryati;Ade;Suryati Ade;1971-08-21;Kudus;L;08660706033;550257483;9;Bank Artos
10159;Sumini;Evi;Sumini Evi;1995-11-09;Grobogan;L;08592171988;511563024;20;Bank Digital BCA
14053;Riska;Deni;Riska Deni;1994-10-27;Brebes;L;08229623406;692904598;2;Bank Artha Graha Internasional
12009;Diah;Sulastri;Diah Sulastri;1993-08-31;Subang;P;08213755834;486608946;15;Bank UOB Indonesia
11710;Yuyun;Putu;Yuyun Putu;1987-10-02;Pekalongan;L;08754821976;428492520;12;Bank Jenius
10610;Bagus;Putu;Bagus Putu;1996-01-30;Subang;P;08526932341;522055061;14;Bank Tabungan Negara
14007;Yadi;Mulyadi;Yadi Mulyadi;1993-11-22;Bandung;L;08378525438;574139263;13;Bank BPD Bali
14790;Rahmad;Mohamad;Rahmad Mohamad;1982-12-27;Cilacap;P;08819634899;591051951;2;Bank Artha Graha Internasional
11461;Roni;Andi;Roni Andi;1969-09-28;Cirebon;P;08775830640;497603341;13;Bank BPD Bali
10177;Yadi;Yanti;Yadi Yanti;1995-02-25;Bandung;L;08596486177;681411077;16;Bank Sinarmas
12581;Suwarno;Santi;Suwarno Santi;1997-09-05;Cimahi;P;08801010287;512691571;8;Bank Jabar
10847;Kadek;Ahmad;Kadek Ahmad;1984-06-07;Salatiga;P;08482710982;654387478;11;Bank Raya Indonesia
12797;Rahman;Sri;Rahman Sri;1973-07-27;Sukoharjo;L;08420737564;520150793;5;Bank Negara Indonesia
12983;Daniel;Diana;Daniel Diana;1982-07-20;Pekalongan;P;08619999083;708494696;12;Bank Jenius
10508;Mulyono;Irma;Mulyono Irma;1982-07-09;Sumedang;P;08511109183;619524972;11;Bank Raya Indonesia
10675;Tatang;Lukman;Tatang Lukman;1994-11-02;Tasikmalaya;L;08494450309;683963307;8;Bank Jabar
13181;Tatang;Tuti;Tatang Tuti;1991-03-01;Cirebon;L;08859917727;552368922;13;Bank BPD Bali
13921;Mariana;Yani;Mariana Yani;1968-10-31;Ciamis;L;08247070634;462937542;8;Bank Jabar
12830;Angga;Agus;Angga Agus;1976-01-05;Cianjur;L;08812808674;564644581;4;Bank Rakyat Indonesia
11595;Amin;Eni;Amin Eni;1972-03-07;Bogor;L;08648376913;512879554;18;Bank Mandiri
11007;David;Lukman;David Lukman;1980-06-04;Subang;L;08560735794;494712342;5;Bank Negara Indonesia
14423;Asih;Hendra;Asih Hendra;1977-11-27;Pekalongan;P;08742624272;575415608;11;Bank Raya Indonesia
10765;Kadek;Rika;Kadek Rika;1974-08-01;Depok;L;08581993392;647015095;4;Bank Rakyat Indonesia
10419;Dina;Heni;Dina Heni;1984-04-24;Purworejo;P;08332041346;680833551;8;Bank Jabar
14757;Amir;Sri;Amir Sri;1990-07-10;Sukabumi;P;08820743334;672612732;16;Bank Sinarmas
14078;Leni;Dede;Leni Dede;1976-07-12;Kuningan;L;08638628082;429067285;15;Bank UOB Indonesia
13656;Suwarni;Aris;Suwarni Aris;1991-05-01;Cilacap;L;08779934491;435964483;18;Bank Mandiri
10100;Winda;Santi;Winda Santi;1980-07-13;Pekalongan;P;08211126906;535150157;5;Bank Negara Indonesia
13811;Diah;Hasan;Diah Hasan;1983-05-12;Temanggung;P;08787108761;431654529;18;Bank Mandiri
14460;Nurjanah;Wahyudi;Nurjanah Wahyudi;1996-05-31;Tasikmalaya;P;08629007779;688191902;9;Bank Artos
11919;Rizki;Erni;Rizki Erni;1975-11-17;Depok;L;08294679181;576766755;3;Bank Mega
12463;Dg;Slamet;Dg Slamet;1972-11-30;Sukoharjo;L;08460612344;556014358;20;Bank Digital BCA
13742;Amat;Nana;Amat Nana;1977-11-06;Cianjur;P;08273648996;641468192;17;Bank Panin
10841;Joni;Muhamad;Joni Muhamad;1968-08-07;Garut;L;08221758825;521435650;19;Bank HSBC Indonesia
14940;Rahmawati;Nurul;Rahmawati Nurul;1999-11-16;Banjarnegara;L;08335276762;596496573;19;Bank HSBC Indonesia
11428;Dani;Hasan;Dani Hasan;1968-09-21;Cirebon;L;08603122414;651861128;12;Bank Jenius
12150;Angga;Ujang;Angga Ujang;1968-05-14;Bogor;P;08487940382;631483319;12;Bank Jenius
13560;Jamilah;Yani;Jamilah Yani;1980-08-20;Wonosobo;P;08336282886;539136083;4;Bank Rakyat Indonesia
13062;Endah;Linda;Endah Linda;1969-09-28;Purwakarta;P;08840927434;655989227;14;Bank Tabungan Negara
13790;Amat;Deni;Amat Deni;1989-04-25;Cirebon;P;08384420916;656533136;5;Bank Negara Indonesia
11502;Tatang;Eti;Tatang Eti;1986-08-16;Temanggung;P;08730221525;559842236;8;Bank Jabar
12615;Ibrahim;Diana;Ibrahim Diana;1970-09-20;Bandung Barat;P;08494509922;504366409;10;Bank Jago
11604;Dedy;Yani;Dedy Yani;1974-04-29;Tegal;P;08380806358;642011849;5;Bank Negara Indonesia
14267;Wiji;Arif;Wiji Arif;1971-11-30;Semarang;L;08832862316;539843629;18;Bank Mandiri
10953;Anis;Yani;Anis Yani;1988-10-27;Cilacap;P;08310990725;520431988;6;Bank Maspion
11988;Jamilah;Imas;Jamilah Imas;1969-06-01;Tegal;L;08593705332;544699485;20;Bank Digital BCA
11117;Dg;Susi;Dg Susi;1965-06-13;Jepara;P;08832996983;551253098;19;Bank HSBC Indonesia
11716;Eman;Agus;Eman Agus;1981-11-10;Pekalongan;P;08452464620;673360788;8;Bank Jabar
13477;Suwarno;Budi;Suwarno Budi;1994-06-16;Magelang;L;08799119364;471283044;8;Bank Jabar
11404;Rohani;Ari;Rohani Ari;1996-10-04;Magelang;P;08477439879;556651858;11;Bank Raya Indonesia
11483;Leni;Iin;Leni Iin;1975-12-12;Karawang;L;08232233394;674292987;1;Bank Central Asia
14987;Bayu;Yeni;Bayu Yeni;1974-01-16;Bekasi;L;08755084399;544322563;7;Bank Syariah Indonesia
13695;Supriyanto;Euis;Supriyanto Euis;1977-02-24;Tasikmalaya;L;08665318561;662921642;5;Bank Negara Indonesia
11989;Yanto;Wahyudi;Yanto Wahyudi;1966-08-21;Pekalongan;P;08454399543;651006131;2;Bank Artha Graha Internasional
13796;Nurhasanah;Supardi;Nurhasanah Supardi;1984-12-21;Blora;L;08431156158;441953806;2;Bank Artha Graha Internasional
11743;Ina;Erna;Ina Erna;1972-02-19;Cirebon;P;08740186694;533596914;20;Bank Digital BCA
11346;Yayan;Dede;Yayan Dede;1998-12-15;Purworejo;L;08718622352;470288960;10;Bank Jago
10577;Maya;Gusti;Maya Gusti;1989-09-19;Purbalingga;L;08681315036;667094039;3;Bank Mega
13912;Rizal;Neneng;Rizal Neneng;1977-05-17;Bogor;P;08679921818;543481622;6;Bank Maspion
13667;Sukardi;Ida;Sukardi Ida;1997-11-17;Banyumas;L;08777557845;611491261;8;Bank Jabar
14711;Samsudin;Arif;Samsudin Arif;1965-10-30;Banyumas;P;08822394113;643099934;9;Bank Artos
10353;Dini;Lukman;Dini Lukman;1980-04-22;Semarang;P;08290899222;708346811;11;Bank Raya Indonesia
13298;Ira;Devi;Ira Devi;1972-12-23;Pekalongan;P;08482172910;655051288;18;Bank Mandiri
14060;Dedeh;Yani;Dedeh Yani;1968-11-16;Grobogan;L;08672692725;545225727;3;Bank Mega
10778;Sandi;Sari;Sandi Sari;1997-04-14;Cimahi;L;08703500480;702559184;15;Bank UOB Indonesia
10728;Fitria;Lia;Fitria Lia;1978-03-19;Depok;L;08240972172;493527757;16;Bank Sinarmas
12117;Ina;Hadi;Ina Hadi;1973-05-08;Tasikmalaya;L;08416152908;525783064;8;Bank Jabar
11609;Suryani;Hasan;Suryani Hasan;1999-10-01;Cimahi;L;08670944122;553355749;12;Bank Jenius
12076;Erwin;Deni;Erwin Deni;1983-01-13;Batang;P;08361946586;621529721;3;Bank Mega
10071;Samsudin;Sri;Samsudin Sri;1971-03-22;Batang;L;08870616463;714103752;18;Bank Mandiri
11857;Nunung;Nana;Nunung Nana;1998-10-31;Bekasi;P;08852025976;549132079;8;Bank Jabar
10342;Yanto;Herman;Yanto Herman;1976-01-26;Bogor;P;08256953977;513356636;20;Bank Digital BCA
12969;Wahyuni;Wa;Wahyuni Wa;1992-10-07;Bandung;L;08605512772;636413269;14;Bank Tabungan Negara
10155;Jamilah;Endang;Jamilah Endang;1970-10-02;Bekasi;L;08553850365;468665673;5;Bank Negara Indonesia
11095;Cecep;Desi;Cecep Desi;1989-12-12;Tegal;L;08210504697;586625702;19;Bank HSBC Indonesia
14758;Yadi;Ayu;Yadi Ayu;1972-11-26;Purworejo;P;08837383532;451187457;12;Bank Jenius
14072;Yohanes;Sutrisno;Yohanes Sutrisno;1984-09-29;Cianjur;P;08687005976;637445761;10;Bank Jago
14722;Amir;Heri;Amir Heri;1970-01-26;Demak;L;08603502158;709260309;20;Bank Digital BCA
11729;Hari;Aminah;Hari Aminah;1996-08-28;Purwakarta;P;08619243334;441542516;2;Bank Artha Graha Internasional
12938;Wiji;Joko;Wiji Joko;1985-02-23;Kuningan;P;08541272140;707544468;12;Bank Jenius
10892;Drs;Tuti;Drs Tuti;1999-01-14;Sumedang;L;08735110937;497842248;19;Bank HSBC Indonesia
12207;Ramli;Putri;Ramli Putri;1979-07-10;Temanggung;L;08717903828;510890236;1;Bank Central Asia
12102;Zainal;Made;Zainal Made;1998-07-06;Ciamis;P;08616014629;678948606;4;Bank Rakyat Indonesia
10713;Rosita;Heni;Rosita Heni;1987-08-11;Pangandaran;P;08849015763;647760574;12;Bank Jenius
10330;Kadek;Anita;Kadek Anita;1990-10-13;Ciamis;L;08525705578;455729902;20;Bank Digital BCA
13877;Zaenal;Nana;Zaenal Nana;1967-07-23;Sragen;P;08476300400;565014389;15;Bank UOB Indonesia
12008;Sumardi;Irma;Sumardi Irma;1969-10-06;Cimahi;L;08214263552;675000082;20;Bank Digital BCA
14497;Titi;Mochamad;Titi Mochamad;1969-02-09;Purworejo;P;08356191708;640682751;16;Bank Sinarmas
13179;Suwarno;Ridwan;Suwarno Ridwan;1977-12-15;Grobogan;P;08447235585;704862296;12;Bank Jenius
11926;Agustinus;Fatimah;Agustinus Fatimah;1995-02-16;Purbalingga;P;08275238547;686027289;13;Bank BPD Bali
14966;Hari;Lina;Hari Lina;1971-01-20;Surakarta;P;08360469323;632746995;3;Bank Mega
11294;Titi;Eti;Titi Eti;1999-01-16;Banyumas;P;08470254027;635726611;8;Bank Jabar
10706;Supriyanto;Ernawati;Supriyanto Ernawati;1969-01-20;Bandung Barat;L;08564393764;509541615;1;Bank Central Asia
12412;Suryadi;Nanang;Suryadi Nanang;1982-03-17;Bandung;L;08719374297;559598645;7;Bank Syariah Indonesia
10366;Maya;Yuliana;Maya Yuliana;1997-03-01;Boyolali;P;08645486884;563677726;14;Bank Tabungan Negara
12075;Sumardi;Aris;Sumardi Aris;1977-10-10;Bekasi;L;08217595951;636739724;2;Bank Artha Graha Internasional
12292;Suherman;Edi;Suherman Edi;1992-06-10;Semarang;P;08320866863;448318940;4;Bank Rakyat Indonesia
11254;Marni;Supardi;Marni Supardi;1966-06-04;Batang;L;08421164691;444604888;17;Bank Panin
10011;Anis;Ketut;Anis Ketut;1966-11-17;Demak;L;08333544726;685666820;4;Bank Rakyat Indonesia
14284;Sumardi;Sutrisno;Sumardi Sutrisno;1988-08-02;Semarang;L;08856092347;499585645;8;Bank Jabar
12537;Zaenal;Abdul;Zaenal Abdul;1987-04-23;Tasikmalaya;L;08282617103;699898322;18;Bank Mandiri
14238;Aisyah;Sri;Aisyah Sri;1972-06-28;Grobogan;P;08337740756;608390027;14;Bank Tabungan Negara
13471;Susanto;Maman;Susanto Maman;1970-10-09;Rembang;L;08306047487;587850866;16;Bank Sinarmas
13358;Yadi;Aminah;Yadi Aminah;1977-10-13;Subang;L;08540691784;487180276;19;Bank HSBC Indonesia
14631;Wiwik;Haji;Wiwik Haji;1966-06-07;Tegal;L;08830576673;604848946;4;Bank Rakyat Indonesia
12411;Nurdin;Deni;Nurdin Deni;1991-04-12;Boyolali;L;08658769111;440916960;7;Bank Syariah Indonesia
11454;Maryam;Evi;Maryam Evi;1998-12-04;Banjarnegara;P;08459848807;533678444;18;Bank Mandiri
13046;Dadan;Ani;Dadan Ani;1990-01-10;Pati;L;08624215603;534256119;17;Bank Panin
11391;Nining;Umar;Nining Umar;1987-12-16;Bandung;L;08396714826;528589090;5;Bank Negara Indonesia
10476;Maryam;Joko;Maryam Joko;1999-06-24;Depok;P;08817121362;495956345;14;Bank Tabungan Negara
12235;Arief;Teguh;Arief Teguh;1993-05-21;Grobogan;L;08492986484;698388599;9;Bank Artos
12613;Tini;Irwan;Tini Irwan;1988-05-17;Pemalang;P;08226003709;443645964;6;Bank Maspion
14536;Dani;Umi;Dani Umi;1983-05-15;Tasikmalaya;L;08515302004;640707527;19;Bank HSBC Indonesia
10355;Nor;Maman;Nor Maman;1977-12-20;Ciamis;L;08398693909;596223978;13;Bank BPD Bali
12779;Neng;Kartini;Neng Kartini;1982-09-15;Sragen;L;08616657815;631501753;16;Bank Sinarmas
12871;Aisyah;Ai;Aisyah Ai;1967-08-27;Banjar;L;08326327183;433653085;17;Bank Panin
10511;Farida;Heru;Farida Heru;1982-09-14;Garut;P;08383373969;660322734;7;Bank Syariah Indonesia
14835;Candra;Umi;Candra Umi;1999-03-11;Jepara;L;08344115215;450438171;2;Bank Artha Graha Internasional
11986;Rahayu;Iis;Rahayu Iis;1976-05-07;Bogor;P;08459344864;639833176;5;Bank Negara Indonesia
11345;Mariana;Iis;Mariana Iis;1990-11-19;Pekalongan;P;08820897733;592752960;6;Bank Maspion
10822;Yayah;Dadang;Yayah Dadang;1966-05-08;Pekalongan;L;08763667302;475804630;18;Bank Mandiri
12495;Sumardi;Fitri;Sumardi Fitri;1979-05-02;Semarang;P;08228343454;656615909;20;Bank Digital BCA
12877;Ilham;Yani;Ilham Yani;1975-03-03;Wonosobo;P;08787809633;554249625;15;Bank UOB Indonesia
12069;Yadi;Dede;Yadi Dede;1978-10-04;Kebumen;P;08630158753;437151951;19;Bank HSBC Indonesia
12016;Kiki;Sri;Kiki Sri;1967-07-12;Bogor;L;08223172287;525812433;12;Bank Jenius
10326;Purwanto;Sulastri;Purwanto Sulastri;1993-06-15;Sukabumi;P;08349058956;632146660;18;Bank Mandiri
10962;Entin;Imas;Entin Imas;1987-09-21;Karanganyar;P;08212631846;501600447;2;Bank Artha Graha Internasional
10382;Yayan;Kartini;Yayan Kartini;1999-02-18;Brebes;L;08591090822;536075442;10;Bank Jago
11351;Fitria;Ika;Fitria Ika;1995-08-26;Banjarnegara;P;08307801762;648708362;5;Bank Negara Indonesia
10676;Dedy;Puji;Dedy Puji;1980-05-23;Salatiga;P;08403532130;659932568;19;Bank HSBC Indonesia
12777;Surya;Muhammad;Surya Muhammad;1967-05-07;Purbalingga;L;08414422482;423723411;20;Bank Digital BCA
12367;St;Achmad;St Achmad;1986-02-07;Bogor;P;08817723710;692614773;18;Bank Mandiri
12139;Petrus;Abdul;Petrus Abdul;1996-06-28;Sukabumi;P;08374426585;583110649;4;Bank Rakyat Indonesia
13727;Didi;Taufik;Didi Taufik;1984-01-07;Bandung Barat;P;08403108301;438155294;14;Bank Tabungan Negara
10842;Haris;Halimah;Haris Halimah;1974-07-04;Bandung Barat;P;08276694737;598270743;17;Bank Panin
13495;Daniel;Imas;Daniel Imas;1993-11-02;Ciamis;L;08247261419;568384565;11;Bank Raya Indonesia
12464;Aji;Heru;Aji Heru;1998-05-10;Tasikmalaya;P;08223830630;662046235;20;Bank Digital BCA
12299;Firman;Lukman;Firman Lukman;1985-09-14;Bandung Barat;L;08390987791;608831799;17;Bank Panin
11536;Entin;Eva;Entin Eva;1980-08-19;Rembang;P;08403280266;609775245;15;Bank UOB Indonesia
11556;Rohani;Mohamad;Rohani Mohamad;1993-01-24;Sumedang;P;08844846615;616663763;8;Bank Jabar
12029;Hendrik;Heru;Hendrik Heru;1992-06-07;Kendal;P;08748680336;474964907;10;Bank Jago
14054;Suparmi;Wawan;Suparmi Wawan;1972-08-26;Pekalongan;L;08552611927;672671822;17;Bank Panin
11111;Cucu;Sumarni;Cucu Sumarni;1968-03-24;Karanganyar;P;08460141096;717351653;10;Bank Jago
12580;Nia;Iin;Nia Iin;1994-05-16;Cirebon;L;08582818169;563656227;15;Bank UOB Indonesia
12324;Khoirul;Akhmad;Khoirul Akhmad;1970-05-08;Bekasi;P;08780439051;692459525;7;Bank Syariah Indonesia
12737;Deden;Bambang;Deden Bambang;1998-09-19;Bandung;L;08518467876;577069300;17;Bank Panin
13629;Fitriani;Dewi;Fitriani Dewi;1993-05-01;Bandung Barat;P;08320900167;577778453;13;Bank BPD Bali
11239;Aji;Rina;Aji Rina;1994-05-04;Blora;L;08337150158;555250751;9;Bank Artos
10023;Rani;Sari;Rani Sari;1999-01-17;Wonosobo;P;08589421573;657979427;20;Bank Digital BCA
11806;Mulyono;Rahmat;Mulyono Rahmat;1999-01-01;Blora;L;08630557211;500923833;3;Bank Mega
13026;Anton;Imam;Anton Imam;1973-01-06;Jepara;P;08543993315;676439681;6;Bank Maspion
12287;Dina;Edi;Dina Edi;1994-03-18;Klaten;P;08562623056;424973496;8;Bank Jabar
10926;Nurdin;Umi;Nurdin Umi;1997-05-17;Bogor;L;08701326388;462987539;6;Bank Maspion
13028;Amir;Mohamad;Amir Mohamad;1999-04-26;Tegal;L;08215681354;577313956;20;Bank Digital BCA
11625;Sulaiman;Ahmad;Sulaiman Ahmad;1978-06-18;Purwakarta;P;08537630115;444700617;5;Bank Negara Indonesia
14370;Jamilah;Nurhayati;Jamilah Nurhayati;1978-03-08;Bogor;P;08303022765;467870195;9;Bank Artos
10604;Deden;Nanang;Deden Nanang;1991-02-08;Bogor;L;08806005314;560811547;13;Bank BPD Bali
14261;Suparti;Arif;Suparti Arif;1976-04-19;Temanggung;L;08618554704;689082626;11;Bank Raya Indonesia
11642;Gede;Titin;Gede Titin;1996-12-24;Pangandaran;P;08447976682;547133505;15;Bank UOB Indonesia
10326;Dadan;Nanang;Dadan Nanang;1995-02-12;Jepara;P;08727852879;582138198;12;Bank Jenius
12681;Yayan;Fitri;Yayan Fitri;1997-03-27;Jepara;L;08276685902;561791104;11;Bank Raya Indonesia
14790;Susilawati;Haji;Susilawati Haji;1985-07-12;Subang;P;08268230537;491653698;12;Bank Jenius
14970;Dodi;Evi;Dodi Evi;1984-03-10;Jepara;P;08408966361;448198982;7;Bank Syariah Indonesia
11903;Jumadi;Aminah;Jumadi Aminah;1990-06-24;Tasikmalaya;P;08431136310;634708869;13;Bank BPD Bali
10521;Winda;Iwan;Winda Iwan;1978-05-31;Cirebon;P;08714192444;471961599;4;Bank Rakyat Indonesia
10678;Nurhasanah;Andri;Nurhasanah Andri;1987-05-04;Pekalongan;L;08843360370;703795738;9;Bank Artos
13611;Sukardi;Ni;Sukardi Ni;1980-06-08;Kudus;P;08302643748;441884557;9;Bank Artos
13818;Yunus;Puji;Yunus Puji;1981-11-18;Surakarta;L;08396773407;633273405;20;Bank Digital BCA
14196;Retno;Putu;Retno Putu;1995-04-04;Klaten;L;08271460704;527991701;10;Bank Jago
11649;Entin;Anwar;Entin Anwar;1983-09-27;Banjar;P;08382481339;574731767;7;Bank Syariah Indonesia
10646;Nor;Tati;Nor Tati;1990-11-08;Surakarta;L;08282612713;459977050;9;Bank Artos
10850;Marni;Ai;Marni Ai;1992-04-14;Pemalang;L;08678692908;536848664;5;Bank Negara Indonesia
12340;Tutik;Hadi;Tutik Hadi;1977-03-13;Bogor;L;08864847521;644614067;8;Bank Jabar
